date,beras_dki,beras_jabar,beras_jateng,beras_jatim,beras_sulsel,beras_sumut,bawang_dki,bawang_jabar,bawang_jateng,bawang_jatim,bawang_sulsel,bawang_sumut,cabai_dki,cabai_jabar,cabai_jateng,cabai_jatim,cabai_sulsel,cabai_sumut
10/10/2021,,,,,,,,,,,,,,,,,,
10/11/2021,13800,11350,11050,10150,9850,11150,33350,26950,25100,23400,26250,30350,40000,34750,27600,25650,17400,29750
10/12/2021,13800,11350,11050,10150,9850,11150,33350,27100,25300,23500,26400,30050,40000,34850,28300,25700,17550,29150
10/13/2021,13800,11350,11050,10150,9850,11150,33350,27050,25200,23500,26350,30050,40000,34600,28050,25450,17500,29950
10/14/2021,13800,11350,11050,10150,9850,11150,33350,27350,25400,23850,26250,30250,40000,34400,27950,25600,17300,29550
10/15/2021,13800,11350,11050,10150,9850,11150,33350,28050,25700,24100,26050,30050,40000,34450,27950,25300,17350,28000
10/16/2021,,,,,,,,,,,,,,,,,,
10/17/2021,,,,,,,,,,,,,,,,,,
10/18/2021,13800,11350,11050,10150,9850,11150,32500,28050,25650,24600,25800,30350,39150,33500,26700,23700,17850,29200
10/19/2021,13800,11350,11100,10150,9850,11150,32500,27800,25700,24650,25700,30200,39150,33100,25600,23300,17850,29700
10/20/2021,,,,,,,,,,,,,,,,,,
10/21/2021,13800,11350,11100,10150,9850,11150,32500,27700,25500,24550,25600,30200,39150,33050,25600,23600,18050,31300
10/22/2021,13800,11350,11100,10150,9850,11150,32500,27900,25650,24500,25550,30200,39150,33100,25650,22800,18150,33650
10/23/2021,,,,,,,,,,,,,,,,,,
10/24/2021,,,,,,,,,,,,,,,,,,
10/25/2021,13800,11350,11100,10150,9850,11100,32500,26800,25100,23950,25900,30000,39650,32700,25550,22750,18950,40100
10/26/2021,13800,11350,11100,10150,9850,11100,32500,26700,25050,23900,25900,30000,39650,32700,25950,22300,19050,41600
10/27/2021,13800,11350,11100,10150,9850,11100,32500,26800,25150,23750,25900,30000,39650,32800,25900,21600,18550,41650
10/28/2021,13800,11350,11100,10150,9850,11100,32500,26450,25150,23650,26050,29900,41650,33650,25750,21600,18350,42450
10/29/2021,13800,11350,11100,10150,9850,11050,32500,26350,24950,23550,26150,29700,41650,34300,26400,23050,18250,41850
10/30/2021,,,,,,,,,,,,,,,,,,
10/31/2021,,,,,,,,,,,,,,,,,,
11/1/2021,13800,11350,11100,10150,9850,11050,32500,26150,23800,23000,25800,29750,44150,37900,28750,23300,19100,45350
11/2/2021,13800,11350,11100,10150,9850,11050,32500,25750,23950,23050,25800,29700,44150,39300,31400,23500,19100,45400
11/3/2021,13800,11350,11100,10150,9850,11050,32500,25550,23600,23000,25800,29700,47150,39800,32600,25750,18750,45200
11/4/2021,13800,11350,11100,10150,9850,11050,32500,25400,23750,22800,25750,29600,48850,40150,33400,26450,18250,44800
11/5/2021,13800,11350,11100,10150,9850,11050,32500,25300,23750,22600,25750,29400,48850,41850,34250,28050,18250,45400
11/6/2021,,,,,,,,,,,,,,,,,,
11/7/2021,,,,,,,,,,,,,,,,,,
11/8/2021,13800,11350,11100,10150,9850,11050,32500,25150,23650,22550,25300,29500,55850,44600,35650,30250,18500,45700
11/9/2021,13800,11350,11100,10150,9850,11050,32500,25200,23250,22700,25200,29400,55850,46100,36100,29950,18850,46550
11/10/2021,13800,11350,11100,10150,9850,11050,32500,24900,23250,22500,25200,29350,55850,46750,35700,30150,19350,46050
11/11/2021,13800,11350,11100,10150,9850,11050,32500,25100,23150,22500,25150,29250,55850,46950,35000,30450,19750,46750
11/12/2021,13800,11350,11100,10150,9850,11050,32500,25100,22800,22350,24900,29250,55850,46600,34700,29650,19550,46300
11/13/2021,,,,,,,,,,,,,,,,,,
11/14/2021,,,,,,,,,,,,,,,,,,
11/15/2021,13800,11350,11100,10150,9850,11050,32500,24500,21900,21750,24900,29550,56650,45350,33850,30500,20000,44700
11/16/2021,13800,11350,11100,10150,9850,11050,32500,24350,21750,21350,24750,29550,56650,45050,33550,30050,21000,43650
11/17/2021,13800,11350,11100,10150,9850,11050,32500,24050,21700,20950,24750,29150,55850,44900,33450,29950,21900,42800
11/18/2021,13800,11350,11100,10150,9850,11050,31650,24050,21650,20800,25000,28550,52500,45050,33250,30400,23600,41350
11/19/2021,13800,11350,11100,10200,9850,11050,31650,24150,21450,20650,24850,28450,52500,45650,33400,30350,24050,39300
11/20/2021,,,,,,,,,,,,,,,,,,
11/21/2021,,,,,,,,,,,,,,,,,,
11/22/2021,13800,11350,11100,10200,9850,11050,27500,24150,20750,20450,24100,28450,50000,46600,34200,31000,27700,34750
11/23/2021,13800,11350,11100,10200,9850,11050,26650,23650,20700,20350,24100,28450,50000,46850,34850,31550,27850,34600
11/24/2021,13800,11350,11100,10200,9850,11050,26650,23400,20700,20200,24350,28450,50000,46950,35150,32000,29150,35250
11/25/2021,13800,11350,11100,10200,9850,11050,26650,23400,20750,20350,24350,28550,50000,47050,35300,31300,29750,35000
11/26/2021,13800,11350,11100,10200,9850,11050,26650,23150,20600,20250,24500,28750,49150,46650,35100,32500,31500,34850
11/27/2021,,,,,,,,,,,,,,,,,,
11/28/2021,,,,,,,,,,,,,,,,,,
11/29/2021,13800,11350,11100,10200,9850,11050,28350,22900,20250,20150,24250,28550,50000,44950,34350,33050,33950,31800
11/30/2021,13850,11350,11100,10200,9850,11050,28350,22600,20100,20250,23700,28550,50000,44900,34150,33050,34200,30900
12/1/2021,13850,11350,11100,10200,9850,11050,27500,22450,19750,20400,24000,28500,50000,44600,35350,32950,34250,31500
12/2/2021,13850,11350,11100,10200,9850,11050,27150,22850,19650,20750,23750,28050,50000,44000,35850,33450,34650,31250
12/3/2021,13850,11350,11100,10200,9850,11050,27500,23100,19900,20900,23750,27950,50000,44950,36350,34350,34650,30950
12/4/2021,,,,,,,,,,,,,,,,,,
12/5/2021,,,,,,,,,,,,,,,,,,
12/6/2021,13850,11350,11100,10200,9850,11050,29650,23950,20650,20850,23700,27350,55000,48650,38000,37550,36850,30900
12/7/2021,13900,11350,11100,10200,9850,11050,29650,24600,20600,21450,23800,27350,55000,48200,38150,37850,37150,31150
12/8/2021,13900,11050,11100,10200,9850,11050,29650,25350,20800,21900,24050,27650,55000,47450,38150,37350,38800,31050
12/9/2021,13900,11350,11100,10200,9850,11050,30000,25500,21450,22300,23800,27950,55000,46650,38200,37950,39350,31600
12/10/2021,13900,11350,11100,10200,9850,11050,30350,25700,22250,22500,23800,27950,55000,46350,39050,38650,39450,31850
12/11/2021,,,,,,,,,,,,,,,,,,
12/12/2021,,,,,,,,,,,,,,,,,,
12/13/2021,13900,11350,11100,10200,9850,11100,30350,27200,23250,22700,23800,29450,53350,46700,39450,38000,41450,30450
12/14/2021,13900,11350,11150,10200,9850,11150,30350,27550,23500,22700,24400,29450,53350,45950,39100,38450,41500,30400
12/15/2021,13900,11350,11150,10200,9850,11150,30350,27450,23600,22850,24700,29350,53350,45400,39550,38200,43950,30100
12/16/2021,13900,11400,11150,10200,9850,11150,30350,27450,23850,22800,24700,29350,53350,44900,38900,38850,45750,30000
12/17/2021,13900,11400,11300,10250,9850,11250,31150,27450,23850,23200,24700,29150,53350,44100,38450,37600,46250,28850
12/18/2021,,,,,,,,,,,,,,,,,,
12/19/2021,,,,,,,,,,,,,,,,,,
12/20/2021,13900,11400,11300,10250,9800,11200,32000,28000,23700,24050,24750,29900,52500,42800,39350,36200,49800,28500
12/21/2021,13900,11400,11300,10250,9800,11200,32850,27750,24500,24350,24850,30000,50850,41900,38650,37050,51050,28700
12/22/2021,13950,11400,11300,10250,9800,11200,34150,27800,24500,23900,24950,29600,50850,42200,38750,35950,51550,28450
12/23/2021,13950,11400,11300,10250,9800,11200,34150,27850,24900,24700,24950,29600,50850,41800,38600,35300,51300,28450
12/24/2021,13950,11400,11300,10300,9800,11200,34150,27800,24900,24200,24950,29900,50850,41450,38050,37450,50800,27050
12/25/2021,,,,,,,,,,,,,,,,,,
12/26/2021,,,,,,,,,,,,,,,,,,
12/27/2021,14000,11400,11200,10250,9800,11200,34150,27200,25450,24050,24800,29850,51650,41100,37800,35850,49000,28150
12/28/2021,14000,11450,11200,10400,9850,11200,34150,27400,25600,24450,25050,29800,51650,42100,36400,35950,44850,27450
12/29/2021,14000,11450,11250,10400,9950,11200,34150,27450,25550,24650,25150,29750,51650,41700,35250,34550,45500,26800
12/30/2021,14000,11450,11250,10400,9900,11200,33350,27450,25500,24550,25150,29750,51650,40150,33800,34200,44750,26050
12/31/2021,14000,11450,11250,10400,9900,11250,34150,27350,25550,24550,25150,30150,50000,39900,32000,33000,42250,28200
1/1/2022,,,,,,,,,,,,,,,,,,
1/2/2022,,,,,,,,,,,,,,,,,,
1/3/2022,14000,11450,11250,10400,9950,11250,32500,27300,25400,24500,25200,30500,48350,39400,30600,32100,37150,27800
1/4/2022,14000,11450,11250,10550,9950,11250,32500,27100,25300,24750,25350,30150,48350,38950,29500,31500,36650,27400
1/5/2022,14000,11500,11300,10400,9950,11250,32500,27200,25100,24200,25300,30500,46650,37800,28500,31750,36500,27500
1/6/2022,14000,11450,11300,10400,9950,11250,32500,27200,25050,24250,25300,30250,45000,37950,27650,31250,36250,26650
1/7/2022,14000,11500,11300,10400,9950,11250,32500,27000,24800,24200,25150,30150,38350,36200,27350,30500,35400,26200
1/8/2022,,,,,,,,,,,,,,,,,,
1/9/2022,,,,,,,,,,,,,,,,,,
1/10/2022,12800,11500,11300,10400,9950,11250,31250,26650,24700,23950,25650,30150,33750,31850,24300,27300,34250,25850
1/11/2022,14050,11500,11350,10450,9950,11250,30850,26450,24600,23550,25650,29550,31650,31050,23400,26800,34250,25100
1/12/2022,14050,11500,11350,10450,10000,11250,30850,26350,24350,23600,25650,29800,31650,29650,23550,25800,32850,25000
1/13/2022,14050,11500,11350,10500,10000,11300,30850,26350,24350,23550,26100,29900,31650,29450,22850,26150,32600,23900
1/14/2022,14050,11500,11350,10550,10000,11300,30850,26400,24300,23600,26050,29700,31650,29150,22850,25650,31850,23800
1/15/2022,,,,,,,,,,,,,,,,,,
1/16/2022,,,,,,,,,,,,,,,,,,
1/17/2022,14050,11500,11350,10550,10050,11300,31650,26350,24250,24250,25300,29650,43350,31900,25150,27000,29900,24250
1/18/2022,14050,11500,11350,10550,10050,11300,31650,26400,24350,24200,25200,29600,41650,32100,25500,28750,29650,23300
1/19/2022,14050,11500,11350,10550,10050,11300,31650,26350,24400,24250,25100,29650,41650,31950,26000,29900,29750,23550
1/20/2022,14050,11500,11350,10550,10050,11300,31650,26350,24400,24100,25100,29700,43350,32250,26100,29700,29250,23100
1/21/2022,14050,11500,11350,10550,10050,11300,31650,26400,24150,24150,25100,29600,41650,31950,25850,29350,28450,22900
1/22/2022,,,,,,,,,,,,,,,,,,
1/23/2022,,,,,,,,,,,,,,,,,,
1/24/2022,14050,11500,11350,10550,10050,11300,31650,26450,24150,23800,25550,29700,38350,31450,26250,28750,27950,22850
1/25/2022,14000,11500,11400,10550,10050,11300,31650,26550,24450,23900,25750,29700,35850,31750,26500,29100,27350,22650
1/26/2022,14000,11500,11350,10550,10050,11300,31650,26550,24450,23950,25900,29350,35850,31150,26800,28950,26450,22500
1/27/2022,14000,11500,11350,10550,10050,11300,31650,26700,24550,23900,25850,29650,35850,30950,26850,27250,26000,22700
1/28/2022,14000,11500,11350,10550,10050,11300,31650,26950,24550,23950,26000,29650,35850,30600,26500,26400,26150,22500
1/29/2022,,,,,,,,,,,,,,,,,,
1/30/2022,,,,,,,,,,,,,,,,,,
1/31/2022,14000,11500,11350,10550,10050,11300,33350,27550,24900,23950,25200,29950,35850,30250,25950,26000,24250,24550
2/1/2022,,,,11000,,,,,,26000,,,,,,,,
2/2/2022,14000,11500,11350,10550,10050,11300,34150,29350,25900,24750,25100,30700,35850,30200,26000,25450,23800,24600
2/3/2022,14000,11500,11350,10550,10050,11300,35000,29800,26850,25650,25250,30800,35850,30000,26000,26950,23650,23750
2/4/2022,14000,11500,11350,10550,10050,11300,35000,30600,27000,26700,25200,30700,35850,30100,26150,27700,23200,24200
2/5/2022,,,,,,,,,,,,,,,,,,
2/6/2022,,,,,,,,,,,,,,,,,,
2/7/2022,14000,11500,11300,10550,10050,11300,35850,31150,29000,29800,25750,31200,39150,30650,27950,29200,24150,25350
2/8/2022,14000,11500,11300,10550,10050,11300,35850,31100,29850,30600,25750,31650,39150,32200,28750,29250,24300,25150
2/9/2022,14000,11500,11300,10550,10050,11300,36650,31800,31250,30850,25500,32450,42500,33150,29600,28700,24400,25650
2/10/2022,13950,11500,11300,10550,10050,11300,40000,33850,31600,31500,25250,32350,42500,33200,30750,29150,23800,26900
2/11/2022,13950,11500,11300,10550,10050,11300,40000,35050,31800,31750,25400,33450,42500,34150,31850,30000,24050,35200
2/12/2022,,,,,,,,,,,,,,,,,,
2/13/2022,,,,,,,,,,,,,,,,,,
2/14/2022,13950,11500,11300,10550,10050,11300,44150,36050,33000,32400,26350,33950,40000,35600,33850,33200,26900,35100
2/15/2022,13950,11500,11300,10550,10050,11300,44150,35450,33300,32950,27000,34500,40000,36400,34300,34100,27150,34650
2/16/2022,13950,11500,11300,10550,10050,11300,44150,34750,33550,33200,27800,34500,40000,36550,34750,35250,27550,35500
2/17/2022,13950,11500,11350,10550,10050,11300,44150,34600,33700,33250,28550,34550,40850,36950,34550,35050,28450,36850
2/18/2022,13950,11500,11350,10550,10050,11300,44150,34450,33950,33200,28550,34650,40850,37650,34500,34450,28700,37950
2/19/2022,,,,,,,,,,,,,,,,,,
2/20/2022,,,,,,,,,,,,,,,,,,
2/21/2022,13950,11500,11350,10550,10050,11300,43350,35450,34450,33200,28650,35050,44150,38150,34650,34650,33600,37700
2/22/2022,13950,11500,11300,10550,10050,11300,43350,35150,34200,33100,28750,35250,45000,38450,34700,34950,34600,38000
2/23/2022,13950,11500,11300,10550,10050,11300,45000,35150,34250,33100,29050,35250,57500,40200,35500,34750,34900,38050
2/24/2022,13950,11500,11300,10550,10050,11300,42500,35050,34450,32850,29600,35100,53350,42700,36400,35300,35650,38300
2/25/2022,13950,11500,11300,10550,10050,11300,42500,35050,34750,33000,29400,35250,48350,43100,37000,35800,35550,37750
2/26/2022,,,,,,,,,,,,,,,,,,
2/27/2022,,,,,,,,,,,,,,,,,,
2/28/2022,,,,,,,,,,,,,,,,,,
3/1/2022,13950,11500,11300,10500,10050,11300,43350,35500,35000,32900,29650,35950,47500,44200,37500,39200,35050,42150
3/2/2022,13950,11500,11300,10500,10050,11300,43350,35350,34900,32800,30550,35150,47500,44200,37600,40400,33800,46250
3/3/2022,,,,,,,,,,,,,,,,,,
3/4/2022,13950,11500,11300,10500,10050,11300,42500,35100,34850,33150,31250,34900,48350,45050,39650,41800,35100,47600
3/5/2022,,,,,,,,,,,,,,,,,,
3/6/2022,,,,,,,,,,,,,,,,,,
3/7/2022,13950,11500,11300,10550,10050,11300,41650,35100,34700,32950,34200,35700,53350,46650,44900,44700,34950,50950
3/8/2022,13950,11500,11300,10550,10050,11300,41650,35250,34600,33050,34200,35850,55000,47200,45450,44800,34950,51600
3/9/2022,13950,11500,11300,10500,10050,11300,41650,34800,34750,32950,34200,35750,55000,47650,45550,45600,35200,50850
3/10/2022,13950,11500,11300,10550,10050,11300,38350,34650,34400,32950,33850,35950,53350,47350,45000,44700,37100,50950
3/11/2022,13950,11500,11300,10550,10050,11300,38350,34500,34450,32900,34000,35950,53350,47550,44600,44150,39200,51200
3/12/2022,,,,,,,,,,,,,,,,,,
3/13/2022,,,,,,,,,,,,,,,,,,
3/14/2022,13950,11500,11300,10550,10050,11300,38350,33700,33900,32100,33750,35850,53350,48350,43700,43700,39700,51900
3/15/2022,13950,11500,11300,10550,10050,11300,38350,33400,33400,31450,33900,36200,53350,48400,43400,45200,44150,54200
3/16/2022,13950,11500,11300,10550,9950,11300,37500,33350,33200,31050,33150,35750,51650,49150,43050,44700,45100,54550
3/17/2022,13950,11500,11300,10600,9950,11300,37500,33300,32500,30400,33250,35950,51650,49150,42400,45400,45700,54950
3/18/2022,13950,11500,11300,10600,9950,11300,37500,32950,32250,30150,32850,35650,51650,48700,42400,45200,45350,52950
3/19/2022,,,,,,,,,,,,,,,,,,
3/20/2022,,,,,,,,,,,,,,,,,,
3/21/2022,13950,11500,11300,10600,9950,11300,37500,32350,31650,30200,33550,35900,49150,47200,42000,44050,46000,51800
3/22/2022,13950,11500,11300,10600,9950,11300,37500,32300,31500,30050,33450,35550,50850,46150,42200,43800,45750,52200
3/23/2022,13950,11500,11300,10600,9950,11300,37500,31650,31150,30150,33600,35600,50850,47050,41050,43900,45600,50350
3/24/2022,13950,11550,11300,10600,9950,11300,36650,31500,30800,30100,33500,35150,50850,47150,39950,43800,44850,47950
3/25/2022,13950,11500,11300,10600,9950,11300,36650,31450,30350,29850,33550,35150,50850,47150,38500,42550,44950,46900
3/26/2022,,,,,,,,,,,,,,,,,,
3/27/2022,,,,,,,,,,,,,,,,,,
3/28/2022,13950,11500,11300,10600,9950,11300,36650,31150,29900,30150,33550,34900,45000,45550,35500,43300,44600,42550
3/29/2022,13950,11500,11300,10600,9900,11300,36650,31150,30050,30000,33900,34800,45000,43850,34150,43350,43900,42650
3/30/2022,13950,11500,11300,10600,9900,11300,36650,31150,29650,29900,34000,34900,45000,44300,34000,42700,43250,42550
3/31/2022,13950,11500,11300,10600,9900,11300,37500,31450,29500,30050,34000,34500,45850,45700,33750,43450,43450,43450
4/1/2022,13950,11500,11300,10600,9900,11300,37500,31800,29750,29850,34000,34300,45850,47450,33650,43200,46050,41550
4/2/2022,,,,,,,,,,,,,,,,,,
4/3/2022,,,,,,,,,,,,,,,,,,
4/4/2022,13950,11500,11250,10600,9900,11300,38350,33050,30000,29650,33900,34150,54150,52900,38350,47500,48300,46150
4/5/2022,13950,11500,11250,10600,9900,11300,39150,33600,30100,29400,33400,33400,53350,53450,38250,47550,49050,43400
4/6/2022,13950,11500,11250,10550,9900,11300,39150,34050,30150,29350,33050,32900,53350,53350,37950,46300,47750,42350
4/7/2022,13950,11500,11250,10550,9900,11300,39150,34350,31300,29200,32650,33450,51650,51150,35850,44250,48000,37750
4/8/2022,13950,11500,11250,10550,9900,11300,36650,34450,31700,28850,32450,33450,46650,45700,32450,41450,48600,35750
4/9/2022,,,,,,,,,,,,,,,,,,
4/10/2022,,,,,,,,,,,,,,,,,,
4/11/2022,13950,11500,11300,10550,9900,11300,36350,33800,31650,28450,31250,33650,40850,40550,28600,33450,50750,38500
4/12/2022,13950,11500,11300,10550,9900,11300,36350,33650,31550,28550,31000,33400,40850,37850,27450,32800,50300,38450
4/13/2022,13950,11500,11300,10550,9900,11300,37150,33350,31200,28600,31400,33150,40850,37100,25950,32600,48600,37650
4/14/2022,13950,11500,11300,10550,9900,11300,38000,33300,31200,28400,30900,32850,40850,36600,25650,30950,48200,34600
4/15/2022,,,,,,,,,,,,,,,,,,
4/16/2022,,,,,,,,,,,,,,,,,,
4/17/2022,,,,,,,,,,,,,,,,,,
4/18/2022,13950,11500,11300,10550,9900,11300,39650,33950,31200,27750,29850,33650,39150,36900,26800,29100,44100,37800
4/19/2022,13950,11500,11300,10500,9900,11300,39650,34050,31600,28100,29850,34100,40850,36450,27300,28300,43850,36600
4/20/2022,13950,11500,11300,10500,9900,11300,39650,34400,31850,28200,29400,34000,40850,35850,27900,28450,41750,36350
4/21/2022,13950,11500,11300,10500,9900,11300,39650,34450,31700,28200,29400,34000,39150,35650,27350,28950,40450,35150
4/22/2022,13950,11500,11300,10500,9900,11300,39650,35100,32000,28500,29400,33900,39150,35200,27250,30200,39200,34950
4/23/2022,,,,,,,,,,,,,,,,,,
4/24/2022,,,,,,,,,,,,,,,,,,
4/25/2022,13950,11500,11300,10500,9900,11300,45000,39000,34200,30350,29300,34200,45000,43200,34050,34050,37400,33900
4/26/2022,13950,11500,11300,10500,9900,11300,46650,39150,34900,30800,29550,34200,48350,44900,36650,34750,35650,33800
4/27/2022,13950,11500,11300,10500,9900,11300,45850,39850,35600,31050,29600,34650,47500,47600,37450,36450,35900,33850
4/28/2022,13950,11500,11300,10450,9900,11300,45850,40400,37000,31300,30300,34850,47500,49350,37550,37600,37650,36800
4/29/2022,,,,,,,,,,,,,,,,,,
4/30/2022,,,,,,,,,,,,,,,,,,
5/1/2022,,,,,,,,,,,,,,,,,,
5/2/2022,,,,,,,,,,,,,,,,,,
5/3/2022,,,,,,,,,,,,,,,,,,
5/4/2022,,,,,,,,,,,,,,,,,,
5/5/2022,,,,,,,,,,,,,,,,,,
5/6/2022,,,,,,,,,,,,,,,,,,
5/7/2022,,,,,,,,,,,,,,,,,,
5/8/2022,,,,,,,,,,,,,,,,,,
5/9/2022,13950,11500,11300,10500,9900,11300,40000,38950,36750,33500,32000,37450,43350,40750,29650,33950,37300,28200
5/10/2022,13950,11500,11300,10500,9900,11300,40000,38850,37150,33800,32600,37400,40850,39850,28400,33550,35400,29150
5/11/2022,13950,11500,11300,10500,9900,11300,40000,39700,37450,33750,32600,37000,40850,40950,28550,34100,33300,28650
5/12/2022,13950,11500,11300,10500,9900,11300,45000,40250,37500,33900,32350,36900,40850,40600,28850,35800,32050,28250
5/13/2022,13900,11500,11350,10500,9900,11300,47500,41400,37650,34700,32350,38000,40850,39100,29800,36750,31800,27550
5/14/2022,,,,,,,,,,,,,,,,,,
5/15/2022,,,,,,,,,,,,,,,,,,
5/16/2022,,,,,,,,,,,,,,,,,,
5/17/2022,13900,11500,11350,10500,9900,11300,50850,42800,39400,35950,32400,41150,44150,42100,33750,40400,32400,29050
5/18/2022,13900,11500,11350,10500,9900,11300,50850,44600,39900,36450,32400,40950,46650,43100,35250,40300,32150,28550
5/19/2022,13900,11500,11350,10500,9900,11300,50850,45050,39750,36450,32150,42150,50000,44600,37150,40950,31150,30650
5/20/2022,13900,11500,11350,10450,9900,11300,50850,45550,40100,36950,31900,42750,50000,46600,38200,41300,31150,31150
5/21/2022,,,,,,,,,,,,,,,,,,
5/22/2022,,,,,,,,,,,,,,,,,,
5/23/2022,13900,11500,11350,10450,9900,11300,52500,45600,40850,37250,33200,42850,50000,46750,37850,42350,31600,32850
5/24/2022,13900,11500,11300,10450,9900,11300,51650,45600,41150,37650,33550,43300,53350,47100,39950,43300,31600,32950
5/25/2022,13900,11500,11300,10450,9900,11300,51650,45500,40900,37600,33300,43450,55850,50850,42350,44650,31150,33500
5/26/2022,,,,,,,,,,,,,,,,,,
5/27/2022,13900,11500,11300,10450,9900,11300,51650,45350,41300,37650,33500,43500,54150,51600,44600,45200,29550,34850
5/28/2022,,,,,,,,,,,,,,,,,,
5/29/2022,,,,,,,,,,,,,,,,,,
5/30/2022,13900,11500,11300,10450,9900,11300,50850,45150,41750,38050,33500,45050,57500,55100,48400,50550,30300,42550
5/31/2022,13900,11500,11300,10450,9900,11300,50850,44300,41950,38100,33500,44750,59150,56800,50250,52050,29800,42350
6/1/2022,,,,,,,,,,,,,,,,,,
6/2/2022,13900,11500,11300,10450,9900,11300,50850,44550,42250,38100,33850,44750,59150,57400,51550,52600,30350,41800
6/3/2022,13900,11500,11300,10450,9900,11300,50850,44200,42200,38500,33350,44600,60850,58300,51950,53350,30350,41550
6/4/2022,,,,,,,,,,,,,,,,,,
6/5/2022,,,,,,,,,,,,,,,,,,
6/6/2022,13900,11500,11300,10450,9900,11300,55000,45900,43350,39800,34450,48950,69150,65850,58350,58750,31950,48100
6/7/2022,13900,11500,11300,10450,9900,11300,56650,48450,44400,40350,34700,49700,75850,67600,60400,60150,32800,50350
6/8/2022,13900,11500,11300,10450,9900,11300,57500,49250,46400,41350,34750,50650,76650,69950,63850,62250,31800,53150
6/9/2022,13900,11500,11300,10450,9900,11300,57500,50150,47350,42850,35250,51250,76650,70950,65500,65900,31800,58650
6/10/2022,13900,11500,11300,10450,9900,11300,57500,51500,48400,44650,35850,51250,76650,71800,65200,66900,32950,59500
6/11/2022,,,,,,,,,,,,,,,,,,
6/12/2022,,,,,,,,,,,,,,,,,,
6/13/2022,13900,11500,11300,10450,9900,11300,58350,52500,51100,48100,39900,51800,88350,75150,71350,69050,39300,84450
6/14/2022,13900,11500,11300,10450,9900,11300,59150,53200,51700,49400,40800,53000,90000,77100,72600,68900,40850,88650
6/15/2022,13900,11500,11300,10450,9900,11300,59150,54050,51700,49650,40700,53750,90000,79050,73000,69700,42350,88700
6/16/2022,13900,11500,11300,10450,9900,11300,60850,54600,51500,49800,42200,53900,90000,79000,72450,69700,42350,86150
6/17/2022,13900,11500,11300,10450,9900,11300,60850,55650,52150,49900,43100,54550,93350,80350,72500,70450,42500,83200
6/18/2022,,,,,,,,,,,,,,,,,,
6/19/2022,,,,,,,,,,,,,,,,,,
6/20/2022,13900,11500,11300,10450,9850,11300,60850,56400,52250,51900,49100,60250,93350,81550,73950,72450,47900,90200
6/21/2022,13500,11500,11300,10450,9850,11300,60850,56700,52550,52100,49900,60900,93350,82400,74350,73150,48900,89550
6/22/2022,13900,11500,11300,10450,9850,11300,60850,56700,52650,52050,51450,59600,93350,82400,73900,73050,49350,87400
6/23/2022,13900,11500,11300,10450,9850,11300,60850,56950,52400,52350,51800,58400,93350,83050,74750,73050,50000,86950
6/24/2022,13900,11500,11300,10450,9850,11300,60850,57150,52600,52550,52100,59450,93350,82850,74800,72750,50000,88200
6/25/2022,,,,,,,,,,,,,,,,,,
6/26/2022,,,,,,,,,,,,,,,,,,
6/27/2022,13900,11500,11300,10450,9850,11350,60850,58600,52800,54850,53300,60550,97500,81950,74250,71800,48850,111000
6/28/2022,13900,11450,11300,10450,9850,11350,68350,59900,52650,55100,57150,59150,97500,81200,73850,71850,46650,98750
6/29/2022,13900,11450,11300,10450,9850,11350,75000,62000,53850,54600,55550,58600,95850,80450,73450,71200,45550,92900
6/30/2022,13850,11450,11300,10450,9900,11350,75000,62650,54300,54800,58200,58400,95850,80050,74200,70700,45400,88150
7/1/2022,13850,11450,11250,10450,9900,11350,75000,64650,55950,54650,57350,58150,99150,82200,76550,71450,45150,90350
7/2/2022,,,,,,,,,,,,,,,,,,
7/3/2022,,,,,,,,,,,,,,,,,,
7/4/2022,13850,11450,11250,10450,9850,11350,81650,68550,61400,60200,57750,55900,105000,90950,84000,81050,48400,87500
7/5/2022,13850,11450,11250,10450,9900,11350,81650,69650,61800,62450,58000,55700,105000,93900,85000,81800,49400,84400
7/6/2022,13850,11450,11250,10450,9900,11350,80850,70200,66050,63750,58750,55550,106650,95150,84250,82350,54150,93900
7/7/2022,13950,11450,11250,10450,9900,11350,77150,71100,67700,65250,59000,55400,100850,95150,82850,85850,56200,96100
7/8/2022,13850,11450,11250,10450,9900,11350,80850,71300,68400,68450,61500,55900,102500,95300,81050,84750,59400,97800
7/9/2022,,,,,,,,,,,,,,,,,,
7/10/2022,,,,,,,,,,,,,,,,,,
7/11/2022,13850,11450,11250,10450,9900,11350,76650,70200,69000,70550,62500,56700,138350,106950,85700,91250,61850,87950
7/12/2022,14500,11450,11250,10450,9900,11350,77200,69550,68300,71300,62750,56750,131100,109150,87000,90700,65850,87650
7/13/2022,13850,11450,11250,10450,9900,11350,75000,68700,67200,71250,62250,55800,128350,107800,84150,89750,65100,87700
7/14/2022,13850,11450,11250,10450,9900,11350,75000,66300,65300,69800,62000,55550,108350,101100,81400,88300,62250,85700
7/15/2022,14600,11450,11250,10450,9900,11350,73750,65200,64100,68900,61800,55050,104600,95950,79300,87850,59550,82600
7/16/2022,,,,,,,,,,,,,,,,,,
7/17/2022,,,,,,,,,,,,,,,,,,
7/18/2022,13850,11450,11250,10450,9900,11350,73350,60800,62100,62100,61900,54600,116650,93750,79300,80350,52850,85600
7/19/2022,13850,11450,11250,10450,9900,11350,70850,60350,61450,59250,63300,54500,113350,92350,77900,77550,51250,84850
