date,beras_jabar,beras_jateng,beras_jatim,beras_sulsel,beras_sumut,bawang_jabar,bawang_jateng,bawang_jatim,bawang_sulsel,bawang_sumut,cabai_jabar,cabai_jateng,cabai_jatim,cabai_sulsel,cabai_sumut
1/13/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/14/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/15/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/16/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/17/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/18/2025,,,,,,,,,,,,,,,
1/19/2025,,,,,,,,,,,,,,,
1/20/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/21/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/22/2025,13700,12600,11800,12700,12400,26400,25300,24700,25750,27500,31600,27200,26600,11000,28800
1/23/2025,13700,12600,11800,12700,12400,26400,25300,24700,25750,27500,31600,27200,26600,11000,28800
1/24/2025,13700,12550,11800,12750,12500,21150,21250,22650,26250,27500,43350,33400,35100,15000,32550
1/25/2025,,,,,,,,,,,,,,,
1/26/2025,,,,,,,,,,,,,,,
1/27/2025,13700,12600,11900,12750,12500,21150,21800,17650,26250,23000,43350,33300,41000,15000,35300
1/28/2025,13700,12650,11900,12750,12200,21150,21800,17650,26250,22000,43350,33300,41000,15000,38000
1/29/2025,13700,12650,11900,12750,12200,21150,21800,17650,26250,22000,43350,33300,41000,15000,38000
1/30/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
1/31/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/1/2025,,,,,,,,,,,,,,,
2/2/2025,,,,,,,,,,,,,,,
2/3/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/4/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/5/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/6/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/7/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/8/2025,,,,,,,,,,,,,,,
2/9/2025,,,,,,,,,,,,,,,
2/10/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/11/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/12/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/13/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/14/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/15/2025,,,,,,,,,,,,,,,
2/16/2025,,,,,,,,,,,,,,,
2/17/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/18/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/19/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/20/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/21/2025,13700,12650,11900,12750,12500,21150,21800,17650,26250,24850,43350,33300,41000,15000,41950
2/22/2025,,,,,,,,,,,,,,,
2/23/2025,,,,,,,,,,,,,,,
2/24/2025,14050,12650,11900,12750,12500,23350,21800,17650,26250,24850,42800,33300,41000,15000,41950
2/25/2025,14100,12700,11850,12750,12550,17650,20600,17800,20750,20750,28350,24900,33200,19500,31200
2/26/2025,14100,12700,11850,12750,12550,17650,20350,17450,20750,20750,28350,25900,33200,19500,31200
2/27/2025,14100,12700,11850,12750,12550,17650,20600,17450,20750,20750,28350,26550,33200,19500,31200
2/28/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/1/2025,,,,,,,,,,,,,,,
3/2/2025,,,,,,,,,,,,,,,
3/3/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/4/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/5/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/6/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/7/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/8/2025,,,,,,,,,,,,,,,
3/9/2025,,,,,,,,,,,,,,,
3/10/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/11/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/12/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/13/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/14/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/15/2025,,,,,,,,,,,,,,,
3/16/2025,,,,,,,,,,,,,,,
3/17/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/18/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/19/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/20/2025,13700,12700,11850,12750,12550,16250,20600,17450,20750,20750,30000,26550,33200,19500,31200
3/21/2025,13700,12700,11850,12750,12550,19650,20600,17450,20750,20750,28600,26550,33200,19500,31200
3/22/2025,,,,,,,,,,,,,,,
3/23/2025,,,,,,,,,,,,,,,
3/24/2025,13700,12700,11850,12750,12550,19650,20600,17450,20750,20750,28600,26550,33200,19500,31200
3/25/2025,13700,12900,12000,12750,12550,22150,29750,29000,24500,23750,31600,29250,31050,24500,24650
3/26/2025,13700,12900,12000,12750,12550,22150,29750,29000,24500,24500,31600,29250,31050,24500,25150
3/27/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
3/28/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
3/29/2025,,,,,,,,,,,,,,,
3/30/2025,,,,,,,,,,,,,,,
3/31/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/1/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/2/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/3/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/4/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/5/2025,,,,,,,,,,,,,,,
4/6/2025,,,,,,,,,,,,,,,
4/7/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/8/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/9/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/10/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/11/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/12/2025,,,,,,,,,,,,,,,
4/13/2025,,,,,,,,,,,,,,,
4/14/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/15/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/16/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/17/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/18/2025,13700,12900,12000,12750,12550,22150,30200,29000,24500,24500,31600,29800,31050,24500,25150
4/19/2025,,,,,,,,,,,,,,,
4/20/2025,,,,,,,,,,,,,,,
4/21/2025,13700,12900,12000,12750,12550,23250,30200,29000,24500,24500,34250,29800,31050,24500,25150
4/22/2025,13700,12900,12000,12750,12550,23250,30200,29000,24500,24500,34250,29800,31050,24500,25150
4/23/2025,13700,12900,12000,12750,12550,23250,30200,29000,24500,24500,34250,29800,31050,24500,25150
4/24/2025,13700,12900,12000,12750,12550,23250,30200,29000,24500,24500,34250,29800,31050,24500,25150
4/25/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,30150,22500,41200
4/26/2025,,,,,,,,,,,,,,,
4/27/2025,,,,,,,,,,,,,,,
4/28/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
4/29/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
4/30/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/1/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/2/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/3/2025,,,,,,,,,,,,,,,
5/4/2025,,,,,,,,,,,,,,,
5/5/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/6/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/7/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/8/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/9/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/10/2025,,,,,,,,,,,,,,,
5/11/2025,,,,,,,,,,,,,,,
5/12/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/13/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/14/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/15/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/16/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/17/2025,,,,,,,,,,,,,,,
5/18/2025,,,,,,,,,,,,,,,
5/19/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/20/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/21/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/22/2025,13700,12800,11750,12750,12500,39500,28100,26800,24500,25400,36500,36650,29350,22500,41200
5/23/2025,13700,12850,11800,12750,12500,30000,22250,25000,24500,25400,32750,28350,22300,22500,41200
5/24/2025,,,,,,,,,,,,,,,
5/25/2025,,,,,,,,,,,,,,,
5/26/2025,13750,12850,12000,12750,12650,30000,21650,19200,14750,23200,29100,22200,21700,19500,22750
5/27/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
5/28/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
5/29/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
5/30/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
5/31/2025,,,,,,,,,,,,,,,
6/1/2025,,,,,,,,,,,,,,,
6/2/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/3/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/4/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/5/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/6/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/7/2025,,,,,,,,,,,,,,,
6/8/2025,,,,,,,,,,,,,,,
6/9/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/10/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/11/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/12/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/13/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/14/2025,,,,,,,,,,,,,,,
6/15/2025,,,,,,,,,,,,,,,
6/16/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/17/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/18/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/19/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/20/2025,13750,12850,12000,12750,13100,30000,21650,19200,14750,21650,29100,22200,21700,19500,18150
6/21/2025,,,,,,,,,,,,,,,
6/22/2025,,,,,,,,,,,,,,,
6/23/2025,13800,12850,12000,12750,13100,29150,21650,19200,14750,21650,25350,22200,21700,19500,18150
6/24/2025,12900,12350,12000,12750,13100,21650,27500,19650,14750,21650,20700,25350,21900,19500,18150
6/25/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
6/26/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
6/27/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
6/28/2025,,,,,,,,,,,,,,,
6/29/2025,,,,,,,,,,,,,,,
6/30/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/1/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/2/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/3/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/4/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/5/2025,,,,,,,,,,,,,,,
7/6/2025,,,,,,,,,,,,,,,
7/7/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/8/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/9/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/10/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/11/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/12/2025,,,,,,,,,,,,,,,
7/13/2025,,,,,,,,,,,,,,,
7/14/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/15/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/16/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/17/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/18/2025,13850,12950,12300,12900,13150,34150,29450,22250,19500,25100,23500,19250,18850,19250,14250
7/19/2025,,,,,,,,,,,,,,,
7/20/2025,,,,,,,,,,,,,,,
7/21/2025,13950,12950,12300,12900,13150,36100,29450,22250,19500,25100,25850,19250,18850,19250,14250
7/22/2025,13950,12950,12300,12900,13150,36100,29450,22250,19500,25100,25850,19250,18850,19250,14250
7/23/2025,13950,12950,12300,12900,13150,36100,29450,22250,19500,25100,25850,19250,18850,19250,14250
7/24/2025,13950,12950,12300,12900,13150,36100,29450,22250,19500,25100,25850,19250,18850,19250,14250
7/25/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
7/26/2025,,,,,,,,,,,,,,,
7/27/2025,,,,,,,,,,,,,,,
7/28/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
7/29/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
7/30/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
7/31/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/1/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/2/2025,,,,,,,,,,,,,,,
8/3/2025,,,,,,,,,,,,,,,
8/4/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/5/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/6/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/7/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/8/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/9/2025,,,,,,,,,,,,,,,
8/10/2025,,,,,,,,,,,,,,,
8/11/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/12/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/13/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/14/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/15/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/16/2025,,,,,,,,,,,,,,,
8/17/2025,,,,,,,,,,,,,,,
8/18/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/19/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/20/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/21/2025,13950,13300,12450,13650,13250,34850,35300,31550,21500,31100,22000,17700,21400,17500,16000
8/22/2025,13950,13300,12450,13650,13250,33600,35300,31550,21500,31100,21100,17700,21400,17500,16000
8/23/2025,,,,,,,,,,,,,,,
8/24/2025,,,,,,,,,,,,,,,
8/25/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
8/26/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
8/27/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
8/28/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
8/29/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
8/30/2025,,,,,,,,,,,,,,,
8/31/2025,,,,,,,,,,,,,,,
9/1/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/2/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/3/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/4/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/5/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/6/2025,,,,,,,,,,,,,,,
9/7/2025,,,,,,,,,,,,,,,
9/8/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/9/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/10/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/11/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/12/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/13/2025,,,,,,,,,,,,,,,
9/14/2025,,,,,,,,,,,,,,,
9/15/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/16/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/17/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/18/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/19/2025,13900,13000,12750,14200,13600,31600,28050,22550,38000,25000,26600,17950,19150,20000,23700
9/20/2025,,,,,,,,,,,,,,,
9/21/2025,,,,,,,,,,,,,,,
9/22/2025,13900,13000,12750,14200,13600,30350,28050,22550,38000,25000,30150,17950,19150,20000,23700
9/23/2025,13900,13000,12750,14200,13600,30350,28050,22550,38000,25000,30150,17950,19150,20000,23700
9/24/2025,13900,13000,12750,14200,13600,30350,28050,22550,38000,25000,30150,17950,19150,20000,23700
9/25/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
9/26/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
9/27/2025,,,,,,,,,,,,,,,
9/28/2025,,,,,,,,,,,,,,,
9/29/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
9/30/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/1/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/2/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/3/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/4/2025,,,,,,,,,,,,,,,
10/5/2025,,,,,,,,,,,,,,,
10/6/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/7/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/8/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/9/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/10/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/11/2025,,,,,,,,,,,,,,,
10/12/2025,,,,,,,,,,,,,,,
10/13/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/14/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/15/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/16/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/17/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/18/2025,,,,,,,,,,,,,,,
10/19/2025,,,,,,,,,,,,,,,
10/20/2025,13950,13650,12900,14200,13550,31600,23500,19800,22750,25200,38500,33850,42400,22000,69200
10/21/2025,13950,13650,12900,14200,13550,33000,23500,19800,22750,25200,39400,33850,42400,22000,69200
10/22/2025,13950,13650,12900,14200,13550,33000,23500,19800,22750,25200,39400,33850,42400,22000,69200
10/23/2025,13950,13650,12900,14200,13550,33000,23500,19800,22750,25200,39400,33850,42400,22000,69200
10/24/2025,13950,13650,12900,14200,13550,27500,26250,23050,22750,25200,36850,34950,39900,22000,69200
10/25/2025,,,,,,,,,,,,,,,
10/26/2025,,,,,,,,,,,,,,,
10/27/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
10/28/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
10/29/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
10/30/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
10/31/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/1/2025,,,,,,,,,,,,,,,
11/2/2025,,,,,,,,,,,,,,,
11/3/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/4/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/5/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/6/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/7/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/8/2025,,,,,,,,,,,,,,,
11/9/2025,,,,,,,,,,,,,,,
11/10/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/11/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/12/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/13/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/14/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/15/2025,,,,,,,,,,,,,,,
11/16/2025,,,,,,,,,,,,,,,
11/17/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/18/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/19/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/20/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/21/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,36850,32000,33200,19000,64600
11/22/2025,,,,,,,,,,,,,,,
11/23/2025,,,,,,,,,,,,,,,
11/24/2025,13950,13650,12850,14200,13850,27500,26650,25100,19200,23000,37150,32000,33200,19000,64600
11/25/2025,13900,13600,12750,14150,13700,32000,27600,25300,22500,24800,39950,35400,36150,19000,37950
11/26/2025,13900,13600,12750,14150,13700,32000,27600,25300,22500,24800,39950,35400,36150,19000,37950
